Timestamp, X_Position, Y_Position, Z_Position, Q0_Rotation, Q1_Rotation, Q2_Rotation, Q3_Rotation, X_Velocity, Y_Velocity, Z_Velocity, X_Accel, Y_Accel, Z_Accel
34693,0.04139596,1.16327,-0.05908722,-0.00494156,0.004114971,0.008657062,0.9999419,0,0,0,0,0,0
34716,0.04142543,1.163049,-0.05907732,-0.003132132,0.00388298,0.007877213,0.9999565,0,0,0,0,0,0
34742,0.0414248,1.162928,-0.05902173,-0.003260656,0.004129723,0.00708919,0.9999611,0,0,0,0,0,0
34771,0.04155575,1.163044,-0.0589053,-0.004129659,0.004739093,0.00834324,0.9999455,0,0,0,0,0,0
34801,0.04137998,1.163275,-0.05870628,-0.005233413,0.004535383,0.00795476,0.9999444,0,0,0,0,0,0
34829,0.04119087,1.16306,-0.05873912,-0.004113409,0.003735787,0.008462905,0.9999487,0,0,0,0,0,0
34853,0.04112769,1.162875,-0.05875501,-0.003051266,0.003275265,0.008357679,0.9999551,0,0,0,0,0,0
34882,0.04101386,1.163066,-0.05845023,-0.00462066,0.002961475,0.008503933,0.9999488,0,0,0,0,0,0
34910,0.04089126,1.163134,-0.05821813,-0.00480355,0.002295094,0.009458905,0.9999411,0,0,0,0,0,0
34939,0.04082947,1.162822,-0.05812841,-0.00325602,0.001542633,0.01000899,0.9999434,0,0,0,0,0,0
34968,0.04094178,1.162684,-0.05810655,-0.002831811,0.0008453487,0.009481858,0.9999507,0,0,0,0,0,0
34997,0.04121149,1.162894,-0.05795543,-0.003709235,0.0006456962,0.008413845,0.9999575,0,0,0,0,0,0
35024,0.04154932,1.163008,-0.05773671,-0.004601677,0.00106303,0.007461525,0.999961,0,0,0,0,0,0
35053,0.04193338,1.162886,-0.05762539,-0.004079343,0.001504667,0.006689688,0.9999682,0,0,0,0,0,0
35079,0.04208708,1.162521,-0.05765329,-0.002011839,0.002151676,0.006498364,0.9999745,0,0,0,0,0,0
35108,0.04207201,1.162367,-0.05776821,-0.001122143,0.001978247,0.006410388,0.9999769,0,0,0,0,0,0
35137,0.04190718,1.16261,-0.05771628,-0.002274428,0.001550591,0.006726958,0.9999736,0,0,0,0,0,0
35165,0.04163563,1.162808,-0.05754754,-0.003614569,0.0007792838,0.007740621,0.9999632,0,0,0,0,0,0
35194,0.04137624,1.162479,-0.05763532,-0.0015782,-0.001297322,0.009374973,0.999954,0,0,0,0,0,0
35222,0.04135047,1.161862,-0.05793456,0.0008213825,-0.003232563,0.009471687,0.9999496,0,0,0,0,0,0
35250,0.04162484,1.161495,-0.05832932,0.002060163,-0.002842444,0.008010888,0.9999618,0,0,0,0,0,0
35278,0.04213696,1.16152,-0.05875067,0.00253313,9.018634E-05,0.006579896,0.9999751,0,0,0,0,0,0
35306,0.04247203,1.161245,-0.05930554,0.003296315,0.002914051,0.007019936,0.9999657,0,0,0,0,0,0
35334,0.0424878,1.160762,-0.06035536,0.006768811,0.004011225,0.009086614,0.9999278,0,0,0,0,0,0
35362,0.04170514,1.160693,-0.06220803,0.006907243,0.002784346,0.008944999,0.9999323,0,0,0,0,0,0
35389,0.04152707,1.160218,-0.06370424,0.005721513,0.001918012,0.008417828,0.9999464,0,0,0,0,0,0
35418,0.04103299,1.160201,-0.06519436,0.006718421,0.00184615,0.007973482,0.999944,0,0,0,0,0,0
35446,0.04050286,1.160879,-0.06594667,0.00461292,0.001198838,0.009709706,0.9999415,0,0,0,0,0,0
35472,0.03980937,1.161269,-0.0668003,0.002002444,0.0003001447,0.01194942,0.9999266,0,0,0,0,0,0
35499,0.03921677,1.16144,-0.06758396,0.0004767329,-0.001329379,0.01294443,0.9999152,0,0,0,0,0,0
35527,0.03871354,1.161941,-0.06791026,-0.001629904,-0.002588859,0.01220661,0.9999208,0,0,0,0,0,0
35556,0.03842074,1.161386,-0.06871647,-0.002338765,-0.003973201,0.01303141,0.9999045,0,0,0,0,0,0
35584,0.03777135,1.160886,-0.07006198,0.00145731,-0.005060065,0.01080893,0.9999277,0,0,0,0,0,0
35613,0.03722366,1.160776,-0.07145113,0.004032635,-0.00425964,0.008051175,0.9999504,0,0,0,0,0,0
35640,0.03638143,1.162194,-0.07204623,0.00256288,-0.004166995,0.008812681,0.9999492,0,0,0,0,0,0
35668,0.03524273,1.162768,-0.07220382,-0.003884641,-0.006344737,0.00854341,0.9999359,0,0,0,0,0,0
35697,0.03446287,1.162378,-0.0727679,-0.006881527,-0.008745702,0.009717597,0.9998909,0,0,0,0,0,0
35724,0.03359352,1.162619,-0.07288213,-0.007203668,-0.01191986,0.01134101,0.9998387,0,0,0,0,0,0
35751,0.03308535,1.163187,-0.0727035,-0.009572997,-0.01562492,0.01171997,0.9997634,0,0,0,0,0,0
35779,0.03311016,1.163355,-0.07252064,-0.01138844,-0.01816895,0.01282683,0.9996878,0,0,0,0,0,0
35806,0.0336705,1.163012,-0.07250029,-0.01142138,-0.01908891,0.01138369,0.9996877,0,0,0,0,0,0
35835,0.03340531,1.162985,-0.07283875,-0.007135231,-0.01698773,0.01183936,0.9997602,0,0,0,0,0,0
35862,0.03443129,1.162597,-0.07285816,-0.005730663,-0.01416511,0.01172351,0.9998145,0,0,0,0,0,0
35885,0.03537322,1.162502,-0.0726892,-0.006487643,-0.01123721,0.009932534,0.9998665,0,0,0,0,0,0
35914,0.0364485,1.162618,-0.07246414,-0.006743576,-0.007613968,0.009234938,0.9999056,0,0,0,0,0,0
35943,0.03710576,1.162611,-0.07223266,-0.006024566,-0.006201402,0.007781464,0.9999323,0,0,0,0,0,0
35973,0.03728591,1.162372,-0.07215637,-0.004145742,-0.006404035,0.00855973,0.9999343,0,0,0,0,0,0
36001,0.03715622,1.161888,-0.07224495,-0.002949557,-0.007506124,0.008559461,0.9999309,0,0,0,0,0,0
36027,0.03693118,1.161398,-0.07255706,-0.001597603,-0.008072883,0.00842528,0.9999307,0,0,0,0,0,0
36057,0.03682205,1.16126,-0.07290606,-0.0004706186,-0.007182329,0.00871054,0.9999362,0,0,0,0,0,0
36084,0.03664377,1.161469,-0.07316057,-0.00162879,-0.005797595,0.009411603,0.9999376,0,0,0,0,0,0
36113,0.036344,1.16158,-0.07352062,-0.001850936,-0.004952576,0.01049146,0.999931,0,0,0,0,0,0
36140,0.03593331,1.161417,-0.07401124,-0.001132567,-0.003952244,0.01090574,0.9999321,0,0,0,0,0,0
36169,0.03543068,1.161571,-0.07442906,-0.001285358,-0.003062891,0.01123946,0.9999313,0,0,0,0,0,0
36198,0.03478786,1.161936,-0.07454559,-0.004113921,-0.003090205,0.01243565,0.9999095,0,0,0,0,0,0
36225,0.03397171,1.16232,-0.07451497,-0.005927085,-0.004401414,0.01452982,0.9998672,0,0,0,0,0,0
36251,0.03328976,1.162205,-0.07467946,-0.004651931,-0.005838932,0.01585382,0.9998465,0,0,0,0,0,0
36278,0.03273871,1.161815,-0.07494489,-0.002409268,-0.006828539,0.01363054,0.9998809,0,0,0,0,0,0
36307,0.03246712,1.161908,-0.07495555,-0.003459804,-0.006396784,0.01338276,0.999884,0,0,0,0,0,0
36336,0.03235296,1.16213,-0.07481904,-0.004347705,-0.00550208,0.01544456,0.9998562,0,0,0,0,0,0
36364,0.03210432,1.162218,-0.0746786,-0.004356167,-0.005619077,0.01602704,0.9998463,0,0,0,0,0,0
36393,0.03191227,1.162218,-0.07455898,-0.00441537,-0.005877343,0.01614822,0.9998426,0,0,0,0,0,0
36420,0.03171507,1.162198,-0.07439359,-0.004382073,-0.006372174,0.01528593,0.9998533,0,0,0,0,0,0
36445,0.03153528,1.162295,-0.07414733,-0.004174978,-0.007005521,0.0156664,0.9998441,0,0,0,0,0,0
36474,0.03146417,1.162104,-0.07386799,-0.003742027,-0.006930351,0.01699484,0.9998246,0,0,0,0,0,0
36502,0.03141455,1.162161,-0.07337558,-0.004303733,-0.006992796,0.01664262,0.9998278,0,0,0,0,0,0
36530,0.03136089,1.16212,-0.07296667,-0.003891014,-0.007224814,0.01654495,0.9998295,0,0,0,0,0,0
36559,0.03131479,1.16197,-0.07263391,-0.00290323,-0.007737025,0.01573375,0.9998422,0,0,0,0,0,0
36587,0.03140072,1.161869,-0.07230581,-0.001955115,-0.008064102,0.01651746,0.9998292,0,0,0,0,0,0
36616,0.03160941,1.161893,-0.07192746,-0.002135869,-0.007729785,0.01666146,0.9998291,0,0,0,0,0,0
36643,0.0320327,1.161896,-0.07166047,-0.00139464,-0.006646949,0.01618414,0.999846,0,0,0,0,0,0
36669,0.03229355,1.161832,-0.07147785,-0.001585251,-0.006303224,0.01543338,0.9998599,0,0,0,0,0,0
36697,0.03244124,1.16187,-0.07131986,-0.001813793,-0.00663253,0.01454794,0.9998705,0,0,0,0,0,0
36725,0.03257525,1.161863,-0.07119935,-0.001364014,-0.006690428,0.01480073,0.9998672,0,0,0,0,0,0
36754,0.03262882,1.161868,-0.07100897,-0.001149403,-0.00650364,0.01492225,0.9998669,0,0,0,0,0,0
36782,0.03272726,1.162061,-0.07064082,-0.002476458,-0.006571151,0.01559036,0.9998538,0,0,0,0,0,0
36810,0.03266798,1.161831,-0.07045518,-0.001756609,-0.007123278,0.0149286,0.9998617,0,0,0,0,0,0
36835,0.03274848,1.161511,-0.07035025,0.0004112994,-0.008225077,0.01509111,0.9998523,0,0,0,0,0,0
36862,0.03277515,1.161562,-0.07012636,-0.0002034315,-0.009623053,0.01535108,0.9998358,0,0,0,0,0,0
36890,0.03280828,1.161834,-0.06975308,-0.001469994,-0.01054324,0.01501667,0.9998306,0,0,0,0,0,0
36920,0.03304173,1.161847,-0.0694199,-0.001290998,-0.01030079,0.01428358,0.9998441,0,0,0,0,0,0
36948,0.03332736,1.161628,-0.06919465,1.264041E-05,-0.009264684,0.01439352,0.9998535,0,0,0,0,0,0
36978,0.03367876,1.161727,-0.0688347,-0.0003087099,-0.008948064,0.01458107,0.9998536,0,0,0,0,0,0
37031,0.03398532,1.161814,-0.06847744,-0.0006482237,-0.009087873,0.01304272,0.9998735,0,0,0,0,0,0
37088,0.0342771,1.161567,-0.06802639,0.0006731076,-0.009175404,0.01313865,0.9998714,0,0,0,0,0,0
37115,0.03462049,1.161391,-0.0676704,0.001914306,-0.008939933,0.01329579,0.9998698,0,0,0,0,0,0
37137,0.03487566,1.161339,-0.06726318,0.001912568,-0.008657188,0.01281741,0.9998786,0,0,0,0,0,0
37162,0.03466363,1.161553,-0.0671702,0.0002158867,-0.009214451,0.01288209,0.9998745,0,0,0,0,0,0
37191,0.03442657,1.161446,-0.06706269,0.00158752,-0.01077935,0.01270688,0.9998599,0,0,0,0,0,0
37220,0.03431052,1.161141,-0.06714393,0.002892524,-0.01147003,0.01417375,0.9998296,0,0,0,0,0,0
37248,0.03439147,1.161325,-0.06712977,0.001443966,-0.01139546,0.01349446,0.9998431,0,0,0,0,0,0
37278,0.03465303,1.161404,-0.06719632,0.0009632696,-0.01060054,0.01308094,0.9998578,0,0,0,0,0,0
37306,0.03484218,1.161333,-0.06740113,0.00266488,-0.008853774,0.01298061,0.999873,0,0,0,0,0,0
37335,0.03489487,1.161438,-0.06729788,0.0007917764,-0.007498335,0.01418092,0.999871,0,0,0,0,0,0
37362,0.03475116,1.161199,-0.06745546,0.002001283,-0.008151906,0.01461533,0.999858,0,0,0,0,0,0
37390,0.03449675,1.160796,-0.06797666,0.003595353,-0.009511517,0.01369853,0.9998544,0,0,0,0,0,0
37419,0.03452078,1.160617,-0.06852129,0.003508335,-0.01035481,0.01487927,0.9998295,0,0,0,0,0,0
37447,0.03479351,1.160684,-0.06920462,0.003156729,-0.009843897,0.01341221,0.9998567,0,0,0,0,0,0
37475,0.03520894,1.160814,-0.06983741,0.002491064,-0.008840717,0.01383635,0.9998621,0,0,0,0,0,0
37503,0.03562099,1.161069,-0.07032822,0.001022733,-0.008390662,0.01436336,0.9998611,0,0,0,0,0,0
37531,0.03608464,1.161258,-0.07072611,-0.0005380577,-0.008124925,0.01416829,0.9998665,0,0,0,0,0,0
37560,0.03677565,1.161255,-0.07107101,-0.0009075942,-0.008441698,0.01368585,0.9998703,0,0,0,0,0,0
37587,0.03825787,1.160868,-0.07132187,-0.0005992629,-0.00805472,0.01276755,0.9998859,0,0,0,0,0,0
37615,0.0391583,1.160892,-0.07148461,-0.0002584185,-0.006769084,0.01094041,0.9999172,0,0,0,0,0,0
37643,0.04015854,1.160574,-0.07193268,0.001481329,-0.005216564,0.009326837,0.9999418,0,0,0,0,0,0
37671,0.04079987,1.160845,-0.07212564,0.002075556,-0.003641147,0.008500495,0.9999551,0,0,0,0,0,0
37699,0.04121166,1.161116,-0.07187591,0.0007542074,-0.002912718,0.008309114,0.999961,0,0,0,0,0,0
37727,0.04109959,1.161386,-0.07155566,-0.0008235242,-0.002171069,0.005828418,0.9999803,0,0,0,0,0,0
37755,0.04151419,1.161611,-0.07160424,-0.001663771,-0.00140093,0.002976156,0.9999932,0,0,0,0,0,0
37783,0.04098494,1.161719,-0.07098821,-0.00163056,-0.001510987,0.006779692,0.9999745,0,0,0,0,0,0
37811,0.04001786,1.161448,-0.07035584,-0.0007620496,-0.004450147,0.009731087,0.9999425,0,0,0,0,0,0
37840,0.03914073,1.16077,-0.0701059,0.002180648,-0.008304263,0.009842131,0.9999147,0,0,0,0,0,0
37867,0.03870291,1.159996,-0.0701799,0.005284133,-0.010869,0.008996988,0.9998865,0,0,0,0,0,0
37896,0.03886864,1.159804,-0.07012854,0.004515981,-0.01030859,0.009448705,0.9998921,0,0,0,0,0,0
37922,0.03950877,1.160326,-0.06987518,0.00245102,-0.007629394,0.008466363,0.9999321,0,0,0,0,0,0
37952,0.04017432,1.160927,-0.06936503,0.0003852992,-0.005119243,0.007758073,0.9999568,0,0,0,0,0,0
37980,0.04093895,1.161416,-0.06852792,0.0006895388,-0.001658082,0.004703545,0.9999874,0,0,0,0,0,0
38007,0.04132261,1.160851,-0.06637111,0.002143263,-0.0001532117,0.00536327,0.9999833,0,0,0,0,0,0
38055,0.04000588,1.160498,-0.06585389,0.005346389,-0.004675858,0.005774678,0.9999581,0,0,0,0,0,0
38080,0.03950092,1.1604,-0.06464799,0.005212017,-0.006018752,0.006246277,0.9999488,0,0,0,0,0,0
38107,0.03960336,1.15992,-0.06467939,0.005709013,-0.006245953,0.009534521,0.9999188,0,0,0,0,0,0
38136,0.03939588,1.160118,-0.06422015,0.006802802,-0.005195788,0.009493496,0.9999183,0,0,0,0,0,0
38165,0.03939566,1.160073,-0.0643598,0.007088004,-0.002611181,0.007876758,0.9999405,0,0,0,0,0,0
38194,0.03949774,1.160426,-0.06436061,0.006469754,0.0006836944,0.006868562,0.9999553,0,0,0,0,0,0
38223,0.04038068,1.160563,-0.06374987,0.006436635,0.006866416,-0.0005467077,0.9999556,0,0,0,0,0,0
38252,0.0437252,1.158938,-0.06221242,0.0110631,0.01743228,-0.003891657,0.9997793,0,0,0,0,0,0
38282,0.04399034,1.158642,-0.06088662,0.01523919,0.02347321,-0.001884579,0.9996065,0,0,0,0,0,0
38310,0.0436039,1.158618,-0.0603242,0.01579265,0.02217388,0.00251937,0.9996262,0,0,0,0,0,0
38339,0.04292104,1.1587,-0.06004916,0.01573461,0.02041035,-0.00024278,0.9996678,0,0,0,0,0,0
38367,0.04231473,1.159058,-0.05993663,0.01642876,0.01917994,0.0001153442,0.9996811,0,0,0,0,0,0
38395,0.04235866,1.159021,-0.05931333,0.01544438,0.01663828,0.000347936,0.9997422,0,0,0,0,0,0
38423,0.04138528,1.159631,-0.05928753,0.01239864,0.01344589,0.003163515,0.9998277,0,0,0,0,0,0
38451,0.04057549,1.160199,-0.05940289,0.01102684,0.0123513,0.0007222338,0.9998627,0,0,0,0,0,0
38480,0.04010693,1.16069,-0.05951126,0.009551879,0.01489128,0.00105549,0.9998429,0,0,0,0,0,0
38507,0.03997053,1.161015,-0.05948356,0.008030111,0.01875355,0.002616102,0.9997885,0,0,0,0,0,0
38535,0.0395682,1.161019,-0.05953394,0.007672298,0.02066238,0.004044075,0.9997489,0,0,0,0,0,0
38563,0.03876557,1.160965,-0.05979932,0.008614294,0.02018623,0.00518907,0.9997457,0,0,0,0,0,0
38591,0.03717795,1.161612,-0.06032954,0.007247227,0.01743645,0.005764727,0.9998051,0,0,0,0,0,0
38620,0.03672938,1.161687,-0.06042028,0.004940135,0.01550659,0.007817185,0.9998371,0,0,0,0,0,0
38647,0.03651155,1.161985,-0.06056758,0.004011634,0.01522091,0.008087482,0.9998434,0,0,0,0,0,0
38676,0.03610689,1.162125,-0.06050703,0.002971101,0.01646727,0.008536638,0.9998236,0,0,0,0,0,0
38703,0.03580797,1.162291,-0.06071803,0.00210548,0.01756842,0.008045273,0.9998111,0,0,0,0,0,0
38728,0.03532828,1.162505,-0.06084856,0.001999533,0.0190855,0.008650244,0.9997784,0,0,0,0,0,0
38757,0.03499934,1.162591,-0.06101134,0.001793452,0.02024917,0.009786529,0.9997454,0,0,0,0,0,0
38784,0.03465144,1.16265,-0.06120831,0.0007179404,0.02050876,0.01032006,0.9997362,0,0,0,0,0,0
38814,0.03410248,1.162711,-0.06141252,0.001279749,0.02077277,0.009945878,0.999734,0,0,0,0,0,0
38841,0.0335274,1.162947,-0.06140236,-0.0001885765,0.02011644,0.01105508,0.9997365,0,0,0,0,0,0
38869,0.0328403,1.162955,-0.06146096,0.0004494583,0.01940699,0.01226601,0.9997364,0,0,0,0,0,0
38898,0.03219001,1.162846,-0.06161562,0.000936703,0.01864788,0.01327421,0.9997376,0,0,0,0,0,0
38926,0.03163873,1.162967,-0.06164165,-0.0002774912,0.01810061,0.01431816,0.9997336,0,0,0,0,0,0
38954,0.03116709,1.162851,-0.06172201,1.440261E-07,0.01759171,0.0138059,0.99975,0,0,0,0,0,0
38980,0.03085976,1.162698,-0.06203669,0.00145288,0.01679375,0.01442176,0.999754,0,0,0,0,0,0
39006,0.03065553,1.16273,-0.06217214,7.328325E-05,0.0162639,0.01405189,0.999769,0,0,0,0,0,0
39030,0.03081662,1.163083,-0.06224968,-0.001280712,0.01705717,0.01399983,0.9997557,0,0,0,0,0,0
39058,0.031193,1.163538,-0.06211668,-0.002911053,0.01917221,0.01315999,0.9997254,0,0,0,0,0,0
39087,0.03143547,1.163649,-0.06187233,-0.003431608,0.02138418,0.01192509,0.9996943,0,0,0,0,0,0
39117,0.03144649,1.163364,-0.06158836,-0.002375871,0.02162184,0.01340095,0.9996736,0,0,0,0,0,0
39145,0.03098864,1.16286,-0.06133069,-0.0006908702,0.0196119,0.01338546,0.9997178,0,0,0,0,0,0
39174,0.03035937,1.162691,-0.06113636,0.0008057791,0.01464337,0.01252575,0.999814,0,0,0,0,0,0
39202,0.03002402,1.162697,-0.06090368,0.000185621,0.01195208,0.01215106,0.9998547,0,0,0,0,0,0
39230,0.03007692,1.162604,-0.06079382,0.0008224022,0.01245945,0.01188026,0.9998515,0,0,0,0,0,0
39260,0.03036693,1.16241,-0.06074103,0.001228885,0.01373461,0.0121978,0.9998305,0,0,0,0,0,0
39287,0.03068603,1.16205,-0.06083913,0.00253676,0.01579549,0.01177076,0.9998028,0,0,0,0,0,0
39315,0.03104743,1.16182,-0.06117567,0.004121147,0.01746326,0.01076597,0.9997811,0,0,0,0,0,0
39343,0.03122928,1.161913,-0.0613935,0.003246815,0.017612,0.01193506,0.9997684,0,0,0,0,0,0
39370,0.03126158,1.162299,-0.06140672,0.001235549,0.01706915,0.01160971,0.9997861,0,0,0,0,0,0
39399,0.03111345,1.162567,-0.0614464,-9.62979E-05,0.01531453,0.01075957,0.9998248,0,0,0,0,0,0
39427,0.03103673,1.162348,-0.06169674,0.001706584,0.01455347,0.01128963,0.999829,0,0,0,0,0,0
39455,0.03110658,1.161813,-0.06213882,0.004023527,0.01454068,0.01131061,0.9998222,0,0,0,0,0,0
39483,0.03134989,1.161771,-0.06232199,0.002753231,0.0165382,0.01167012,0.9997913,0,0,0,0,0,0
39511,0.03158859,1.162188,-0.06228556,3.373527E-05,0.01818848,0.01165521,0.9997666,0,0,0,0,0,0
39540,0.03154427,1.162229,-0.06238296,-4.253798E-05,0.01749364,0.01252981,0.9997685,0,0,0,0,0,0
39567,0.03131255,1.161987,-0.06270327,0.001473069,0.0163307,0.0121485,0.9997918,0,0,0,0,0,0
39593,0.03124242,1.162051,-0.06288046,0.001527954,0.01551869,0.01197338,0.9998067,0,0,0,0,0,0
39618,0.0312762,1.162405,-0.06278485,-0.0007977383,0.01598876,0.01269186,0.9997913,0,0,0,0,0,0
39646,0.03141055,1.162749,-0.06258902,-0.002138574,0.01687205,0.01282528,0.9997731,0,0,0,0,0,0
39676,0.03147163,1.162619,-0.06248101,-0.001331912,0.01735548,0.01315836,0.9997619,0,0,0,0,0,0
39704,0.03155551,1.162361,-0.0625265,0.0001754499,0.01694556,0.01295711,0.9997724,0,0,0,0,0,0
39732,0.03151163,1.162344,-0.06240265,1.388785E-06,0.0158147,0.01182655,0.999805,0,0,0,0,0,0
39761,0.03155512,1.162603,-0.06210828,-0.001647557,0.0159475,0.01191154,0.9998005,0,0,0,0,0,0
39789,0.03166427,1.162689,-0.06185663,-0.001877685,0.01616727,0.01272864,0.9997866,0,0,0,0,0,0
39818,0.03168482,1.162384,-0.06181663,-0.0002917785,0.01598776,0.01138285,0.9998074,0,0,0,0,0,0
39842,0.03180848,1.162491,-0.06171787,-0.0002671339,0.01561957,0.01101759,0.9998173,0,0,0,0,0,0
39868,0.03193947,1.16265,-0.06149256,-0.002007235,0.0163087,0.01074636,0.9998072,0,0,0,0,0,0
39897,0.03203464,1.162592,-0.06141536,-0.001601183,0.01631319,0.01077999,0.9998075,0,0,0,0,0,0
39924,0.03201787,1.162314,-0.06143877,0.0007175867,0.01673796,0.01052602,0.9998043,0,0,0,0,0,0
39956,0.03206173,1.162071,-0.06147536,0.001164902,0.01663931,0.01189581,0.9997901,0,0,0,0,0,0
39982,0.03217671,1.162149,-0.06146028,0.0007514606,0.01651387,0.01195078,0.999792,0,0,0,0,0,0
40011,0.03223663,1.162341,-0.06138979,-0.0005527025,0.01674728,0.01141556,0.9997944,0,0,0,0,0,0
40037,0.0323386,1.162504,-0.06137996,-0.000745232,0.01621779,0.01171641,0.9997995,0,0,0,0,0,0
40058,0.03225101,1.162424,-0.06138436,-0.0004578481,0.01518672,0.01125937,0.9998212,0,0,0,0,0,0
40084,0.03215792,1.162326,-0.06139142,0.0003295572,0.01416248,0.01144201,0.9998342,0,0,0,0,0,0
40113,0.03231018,1.162465,-0.06117648,-0.000377698,0.01513189,0.01094051,0.9998256,0,0,0,0,0,0
40141,0.03251172,1.162342,-0.06101794,0.0001162459,0.01671731,0.0112686,0.9997967,0,0,0,0,0,0
40171,0.03247328,1.162134,-0.06102834,0.001194039,0.01629155,0.01173537,0.9997977,0,0,0,0,0,0
40201,0.03217,1.162031,-0.06102388,0.0009022395,0.01449433,0.01218119,0.9998204,0,0,0,0,0,0
40229,0.03194696,1.162038,-0.06105025,0.0006922099,0.0134287,0.01202992,0.9998373,0,0,0,0,0,0
40258,0.03194073,1.162142,-0.0610134,8.296795E-06,0.01370101,0.01156825,0.9998393,0,0,0,0,0,0
40287,0.03206574,1.162199,-0.06109581,0.000346347,0.01444321,0.01225032,0.9998206,0,0,0,0,0,0
40316,0.03211188,1.162285,-0.06127109,-0.0002179558,0.01486806,0.01211145,0.9998161,0,0,0,0,0,0
40344,0.03194927,1.162186,-0.06150424,-0.0001683599,0.01453698,0.01129085,0.9998307,0,0,0,0,0,0
40372,0.03171316,1.16217,-0.06168688,0.0006333322,0.01425314,0.01187244,0.9998277,0,0,0,0,0,0
40401,0.03142794,1.162161,-0.06183347,0.001333802,0.01438861,0.01475233,0.9997867,0,0,0,0,0,0
40428,0.03124901,1.161901,-0.06233834,0.00357923,0.01251055,0.01694941,0.9997717,0,0,0,0,0,0
40457,0.0313003,1.162364,-0.06266949,0.002519312,0.008637963,0.01987958,0.9997619,0,0,0,0,0,0
40484,0.03139634,1.163956,-0.06238685,-0.003679414,0.004889957,0.01649131,0.9998453,0,0,0,0,0,0
40513,0.03183775,1.164799,-0.06223017,-0.0073717,0.004634041,0.01533335,0.9998446,0,0,0,0,0,0
40540,0.03276122,1.163531,-0.06282656,-0.0002100252,0.008983891,0.0175913,0.9998049,0,0,0,0,0,0
40567,0.03412852,1.159853,-0.06473489,0.009480834,0.01203613,0.01770936,0.9997258,0,0,0,0,0,0
40596,0.03453456,1.160258,-0.0650568,0.01173471,0.01325784,0.01666672,0.9997044,0,0,0,0,0,0
40624,0.03505795,1.159334,-0.06547198,0.008945256,0.01307671,0.01755462,0.9997204,0,0,0,0,0,0
40653,0.03535201,1.158384,-0.06700167,0.01274357,0.01105955,0.01585883,0.9997318,0,0,0,0,0,0
40680,0.03589028,1.158635,-0.06801143,0.01641169,0.008775475,0.01483173,0.9997168,0,0,0,0,0,0
40705,0.03689225,1.159436,-0.06868888,0.01521129,0.008954779,0.01494112,0.9997326,0,0,0,0,0,0
40733,0.03665823,1.159839,-0.0686899,0.009909728,0.008857257,0.01469302,0.9998037,0,0,0,0,0,0
40761,0.03647179,1.160155,-0.06937689,0.0079207,0.003345394,0.01180596,0.9998934,0,0,0,0,0,0
40789,0.03742222,1.16058,-0.06964037,0.006605706,0.00188455,0.01395239,0.9998791,0,0,0,0,0,0
40818,0.0379097,1.160481,-0.06943902,0.004431919,0.002690735,0.0154181,0.9998677,0,0,0,0,0,0
40846,0.03799552,1.160768,-0.06970046,0.004130415,0.0005638332,0.01521604,0.9998755,0,0,0,0,0,0
40875,0.0382842,1.161012,-0.07014905,0.002878834,-0.002547815,0.01211904,0.9999192,0,0,0,0,0,0
40902,0.03841895,1.160701,-0.07046228,0.006552872,-0.004697897,0.009618533,0.9999213,0,0,0,0,0,0
40930,0.03881385,1.160258,-0.0706224,0.008284578,-0.004839755,0.01016473,0.9999024,0,0,0,0,0,0
40961,0.03925085,1.160379,-0.07036638,0.005275049,-0.003104177,0.01004837,0.9999308,0,0,0,0,0,0
40988,0.0395107,1.160454,-0.07011969,0.005678359,-0.002088596,0.009236045,0.9999391,0,0,0,0,0,0
41015,0.03947549,1.160325,-0.0700139,0.006911945,-0.002197866,0.008463648,0.9999379,0,0,0,0,0,0
41040,0.03928857,1.160216,-0.0699114,0.00717155,-0.003343158,0.00988378,0.9999199,0,0,0,0,0,0
41067,0.03884358,1.159972,-0.06978771,0.007048026,-0.005291696,0.009506298,0.999916,0,0,0,0,0,0
41094,0.03829596,1.159729,-0.0699369,0.008136738,-0.007368116,0.009151701,0.9998979,0,0,0,0,0,0
41121,0.0379928,1.15992,-0.07007749,0.007531073,-0.008283897,0.01046632,0.9998826,0,0,0,0,0,0
41150,0.03790195,1.160546,-0.07014033,0.005355639,-0.008298852,0.01168998,0.9998829,0,0,0,0,0,0
41180,0.03792849,1.161093,-0.07019487,0.002290381,-0.008431734,0.01127864,0.9998983,0,0,0,0,0,0
41208,0.03805289,1.161134,-0.07044955,0.002032125,-0.007526333,0.01098054,0.9999093,0,0,0,0,0,0
41232,0.03819275,1.161133,-0.07087705,0.002071115,-0.007949748,0.01225661,0.9998912,0,0,0,0,0,0
41260,0.03821008,1.161475,-0.07143167,-0.0009918103,-0.01008126,0.01358004,0.9998565,0,0,0,0,0,0
41289,0.03838977,1.1615,-0.07222588,-0.001665125,-0.01018438,0.01013029,0.9998955,0,0,0,0,0,0
41319,0.03907582,1.161495,-0.07313343,-0.0006388752,-0.006888703,0.01172539,0.9999073,0,0,0,0,0,0
41346,0.04005472,1.161036,-0.07388497,-0.0005818362,-0.004388287,0.01251645,0.9999119,0,0,0,0,0,0
41375,0.04071385,1.161107,-0.07455526,0.0002079583,-0.003617767,0.01296834,0.9999093,0,0,0,0,0,0
