Timestamp, X_Position, Y_Position, Z_Position, Q0_Rotation, Q1_Rotation, Q2_Rotation, Q3_Rotation, X_Velocity, Y_Velocity, Z_Velocity, X_Accel, Y_Accel, Z_Accel, Trigger, Grip
19792,0.07240514,1.106716,0.5576443,-0.4087026,0.008730183,-0.02160746,0.9123701,0.01581726,0.008488458,-0.01346569,0,0,0,False,True
19821,0.07228702,1.106757,0.5578809,-0.4081618,0.008362976,-0.02059681,0.912639,-0.001518407,0.004123884,-0.005537231,0,0,0,False,True
19848,0.0721924,1.106851,0.5579536,-0.4085758,0.007530261,-0.02024923,0.9124687,-0.008592086,0.002514574,-0.00820021,0,0,0,False,True
19877,0.0722364,1.106726,0.5582319,-0.4085075,0.006969932,-0.02099304,0.9124869,-0.00115989,-0.005141393,-0.003958919,0,0,0,False,True
19904,0.07248528,1.106135,0.5581023,-0.4100491,0.006377455,-0.0263393,0.9116607,0.007132685,-0.007954311,-0.008832958,0,0,0,False,True
19932,0.0724562,1.106128,0.5584452,-0.4092802,0.006884216,-0.02523913,0.9120336,0.002738843,-0.0100084,-0.003149404,0,0,0,False,True
19961,0.07239655,1.106069,0.5587426,-0.4090113,0.00672908,-0.02509136,0.9121595,-0.005874254,-0.006775806,-0.001607725,0,0,0,False,True
19988,0.07138315,1.105634,0.5591899,-0.4096096,-0.0005246956,-0.03097213,0.9117349,-0.02039385,-0.004484515,0.0007339335,0,0,0,False,True
20016,0.07077231,1.105271,0.5602259,-0.409229,-0.01209833,-0.04147214,0.9114085,-0.02431696,-0.00516689,0.007173866,0,0,0,False,True
20044,0.07094125,1.105733,0.5597994,-0.4089518,-0.002126494,-0.02952537,0.9120758,-0.02179348,0.002293753,-0.004673793,0,0,0,False,True
20072,0.07080284,1.105784,0.5599384,-0.4058596,0.002896114,-0.02399237,0.9136159,-0.003007179,-0.002724298,0.001414033,0,0,0,False,True
20101,0.07143594,1.105592,0.5601743,-0.4066916,0.003422714,-0.02855978,0.9131126,0.0154777,-0.003693441,-0.003681388,0,0,0,False,True
20128,0.07186214,1.105537,0.5598094,-0.412496,-0.003386528,-0.04056296,0.9100496,0.006289221,0.004152165,-0.01288698,0,0,0,False,True
20157,0.07123006,1.105735,0.5605136,-0.4085274,-0.0006889226,-0.03222772,0.9121767,-0.01325671,0.00486479,0.001029901,0,0,0,False,True
20185,0.06991307,1.106131,0.5607238,-0.4063662,0.0007526657,-0.02427267,0.9133875,-0.02240967,0.003723048,0.003287791,0,0,0,False,True
20213,0.06988283,1.106007,0.5608611,-0.4074874,-0.001196859,-0.02718846,0.9128053,-0.02398092,0.004227313,-0.0008429952,0,0,0,False,True
20241,0.06907641,1.10599,0.5612756,-0.4088827,-0.004947172,-0.03197483,0.9120132,-0.01964763,0.002246366,0.002376158,0,0,0,False,True
20254,0.06891149,1.105883,0.5616513,-0.4077647,-0.004507584,-0.0322062,0.9125078,-0.01926648,-0.002286752,0.009897993,0,0,0,False,True
20267,0.06889761,1.105865,0.5617619,-0.4074984,-0.003785186,-0.03083176,0.9126775,-0.02226439,-0.003726473,0.01311101,0,0,0,False,True
20284,0.06822802,1.105875,0.562256,-0.4059125,-0.003673523,-0.02929219,0.913435,-0.02741559,-0.004164848,0.0191447,0,0,0,False,True
20296,0.06754209,1.105918,0.5627525,-0.4041765,-0.004204569,-0.02850325,0.9142271,-0.03163163,-0.004259146,0.02288937,0,0,0,False,True
20310,0.06709543,1.105935,0.5628768,-0.4050277,-0.006191496,-0.02932119,0.9138132,-0.0389137,-0.0008905728,0.01678645,0,0,0,False,True
20324,0.06593944,1.105887,0.5631586,-0.4068256,-0.01032695,-0.03222518,0.9128789,-0.0432567,0.001581188,0.009319383,0,0,0,False,True
20338,0.06475123,1.105753,0.563594,-0.4087517,-0.01489971,-0.03714285,0.9117678,-0.04352262,0.001402234,0.008170864,0,0,0,False,True
20350,0.06496874,1.105752,0.5636628,-0.4075166,-0.01133016,-0.03440548,0.9124791,-0.04344752,-0.0002990959,0.01142823,0,0,0,False,True
20365,0.06520145,1.105778,0.5636572,-0.4068825,-0.009451976,-0.03221752,0.9128633,-0.04586723,-0.001509598,0.01380939,0,0,0,False,True
20379,0.06422136,1.10569,0.564105,-0.4060205,-0.009023034,-0.03120517,0.9132864,-0.04556281,-0.005173525,0.01884332,0,0,0,False,True
20391,0.06358237,1.105569,0.5644218,-0.4054262,-0.008493041,-0.0304167,0.9135821,-0.04397829,-0.007526767,0.02048324,0,0,0,False,True
20419,0.06251744,1.105338,0.5650338,-0.4045797,-0.006452644,-0.02988663,0.9139915,-0.0360018,-0.007743633,0.01867403,0,0,0,False,True
20432,0.06242664,1.105395,0.5649896,-0.4053649,-0.00709778,-0.02991324,0.9136379,-0.04066597,-0.002363896,0.01182815,0,0,0,False,True
20446,0.06145494,1.105427,0.5652955,-0.4061832,-0.00874224,-0.03014117,0.9132526,-0.047842,0.00224368,0.009154407,0,0,0,False,True
20460,0.06083952,1.105466,0.5655671,-0.4063668,-0.009767383,-0.0302569,0.9131567,-0.04958182,0.00290443,0.0115219,0,0,0,False,True
20476,0.06008033,1.105467,0.5660779,-0.4055961,-0.01018906,-0.02953453,0.9135183,-0.04923849,0.0002069616,0.0187151,0,0,0,False,True
20502,0.05910338,1.105359,0.5664952,-0.4051419,-0.00974515,-0.02815112,0.9137684,-0.04467275,-0.00337339,0.01832408,0,0,0,False,True
20529,0.05774922,1.105028,0.5670686,-0.4040357,-0.007020291,-0.02544153,0.9143624,-0.03453931,-0.008693509,0.01597839,0,0,0,False,True
20558,0.0571662,1.104613,0.5672717,-0.4059542,-0.009533719,-0.02949141,0.9133677,-0.02997651,-0.008747164,0.006531612,0,0,0,False,True
20582,0.05676849,1.10447,0.5675349,-0.4056869,-0.009538792,-0.03016324,0.9134645,-0.02802779,-0.009205744,0.01146334,0,0,0,False,True
20605,0.05569861,1.104283,0.5679604,-0.4045936,-0.009495712,-0.02779077,0.9140249,-0.03687801,-0.009264672,0.01575905,0,0,0,False,True
20631,0.05492465,1.104052,0.5683628,-0.4036726,-0.009381565,-0.0266751,0.9144664,-0.03404314,-0.01105581,0.01663082,0,0,0,False,True
20655,0.054523,1.103766,0.5685881,-0.4033199,-0.00800893,-0.02677378,0.9146322,-0.02028488,-0.01302315,0.01340252,0,0,0,False,True
20679,0.05431043,1.103573,0.568688,-0.4031618,-0.007614931,-0.02740575,0.9146866,-0.01409142,-0.01270894,0.009495218,0,0,0,False,True
20704,0.05395501,1.103401,0.568714,-0.403563,-0.006959238,-0.0273072,0.9145178,-0.01237596,-0.007259865,0.001537437,0,0,0,False,True
20732,0.05370746,1.103279,0.5688513,-0.4030529,-0.006138736,-0.0271455,0.9147534,-0.006582013,-0.006113464,0.006543202,0,0,0,False,True
20761,0.05349968,1.103246,0.5688436,-0.4035011,-0.006142097,-0.02722873,0.9145533,-0.009167105,-0.0007369302,-0.000597005,0,0,0,False,True
20789,0.05315529,1.103149,0.5689573,-0.4032608,-0.006041895,-0.02690565,0.9146695,-0.009983219,-0.005443736,0.004687383,0,0,0,False,True
20818,0.05297088,1.102906,0.5691173,-0.4026832,-0.005026151,-0.02700967,0.914927,-0.0004162071,-0.008747821,0.004569561,0,0,0,False,True
20845,0.05288793,1.102785,0.5691703,-0.4025797,-0.004355454,-0.02704244,0.914975,-0.0009935307,-0.006257818,0.001677245,0,0,0,False,True
20874,0.05277583,1.102708,0.5692096,-0.4025837,-0.004488725,-0.02732249,0.9149643,-0.002847929,-0.004728461,0.001928776,0,0,0,False,True
20902,0.05254141,1.102595,0.5691644,-0.4029116,-0.004355013,-0.02728305,0.9148218,-0.008669313,-0.002889742,-0.001957858,0,0,0,False,True
20930,0.05225756,1.102384,0.5692319,-0.4026125,-0.00467313,-0.02805813,0.9149285,-0.008811635,-0.007605702,0.002072898,0,0,0,False,True
20961,0.05191245,1.102208,0.569126,-0.4020462,-0.00520821,-0.0275601,0.9151897,-0.01493813,-0.00755443,-0.002923577,0,0,0,False,True
20988,0.05170365,1.10215,0.5688275,-0.4017576,-0.005455642,-0.02765913,0.915312,-0.008046251,-0.003269674,-0.01183294,0,0,0,False,True
21017,0.0515192,1.102072,0.5681232,-0.4024978,-0.005155496,-0.02818645,0.9149724,-0.003776636,-0.0004524887,-0.02150111,0,0,0,False,True
21044,0.05141144,1.102018,0.5677067,-0.40225,-0.005506905,-0.02834931,0.9150743,-0.006747064,-0.002762453,-0.01546287,0,0,0,False,True
21072,0.05063382,1.102099,0.566514,-0.401453,-0.009241925,-0.0251314,0.9154881,-0.02294308,0.0006585945,-0.01895995,0,0,0,False,True
21101,0.05057404,1.102242,0.5659106,-0.4006066,-0.009629342,-0.02387398,0.9158884,-0.01411782,0.001716322,-0.02138849,0,0,0,False,True
21128,0.05103056,1.102264,0.5655343,-0.4011487,-0.008997278,-0.02569106,0.9156084,0.01172202,0.001339882,-0.02859597,0,0,0,False,True
21157,0.05170551,1.102363,0.5643921,-0.400913,-0.009213693,-0.02696009,0.915673,0.01901059,0.001824122,-0.03290527,0,0,0,False,True
21184,0.0521611,1.102768,0.5625054,-0.4011598,-0.01044817,-0.02422791,0.915628,0.008017723,0.008729775,-0.04606428,0,0,0,False,True
21213,0.0527743,1.103199,0.5608429,-0.4008072,-0.009620951,-0.02244542,0.9158369,0.0169042,0.01112151,-0.05281793,0,0,0,False,True
21242,0.05336193,1.103444,0.559221,-0.4015487,-0.008421392,-0.02300443,0.91551,0.02509457,0.01234169,-0.06485194,0,0,0,False,True
21270,0.05425565,1.104041,0.5562657,-0.403416,-0.007549714,-0.02553472,0.9146292,0.02558806,0.01683137,-0.07215083,0,0,0,False,True
21298,0.05465667,1.104609,0.5539496,-0.4051686,-0.006786203,-0.02898899,0.9137571,0.02049148,0.01729603,-0.06764886,0,0,0,False,True
21325,0.05424629,1.104813,0.5541955,-0.4041518,-0.006676129,-0.02744832,0.9142556,0.00603314,0.02025559,-0.05696765,0,0,0,False,True
21354,0.05335959,1.106517,0.5522307,-0.4043112,-0.009420661,-0.02490193,0.9142339,-0.02189538,0.03549149,-0.04788209,0,0,0,False,True
21381,0.05279858,1.10795,0.5507913,-0.4059607,-0.01120555,-0.02489525,0.9134827,-0.02268183,0.04379058,-0.05156433,0,0,0,False,True
21409,0.05280438,1.108589,0.5499914,-0.4066629,-0.009633632,-0.02568721,0.9131663,-0.009212812,0.04218523,-0.05047412,0,0,0,False,True
21438,0.05247803,1.109852,0.5487341,-0.4081857,-0.009345237,-0.02673138,0.9124596,-0.008916313,0.04325691,-0.04672379,0,0,0,False,True
21466,0.05169287,1.11132,0.5474787,-0.4105605,-0.01007384,-0.02603856,0.9114059,-0.0205123,0.04671428,-0.04438515,0,0,0,False,True
21481,0.05137395,1.111657,0.54741,-0.4105554,-0.01043525,-0.02565623,0.9114149,-0.02501091,0.04477327,-0.0369968,0,0,0,False,True
21492,0.05117527,1.111809,0.5474572,-0.4103657,-0.01071531,-0.02571062,0.9114956,-0.02693616,0.04072309,-0.02941741,0,0,0,False,True
21507,0.05084214,1.112066,0.5474666,-0.4102163,-0.01121072,-0.02635056,0.9115386,-0.02673199,0.0319325,-0.01840283,0,0,0,False,True
21521,0.05061811,1.112227,0.5474607,-0.4101056,-0.01140385,-0.02677741,0.9115735,-0.02590835,0.02683027,-0.01293896,0,0,0,False,True
21534,0.05006939,1.112603,0.5474327,-0.4099278,-0.01236423,-0.02774291,0.9116122,-0.02732757,0.02117033,-0.006785662,0,0,0,False,True
21561,0.04921719,1.113117,0.5472857,-0.4103234,-0.01330184,-0.02623567,0.9114656,-0.03447072,0.02156226,-0.006462167,0,0,0,False,True
21575,0.04880055,1.113438,0.5472707,-0.4100106,-0.01388248,-0.02540818,0.9116211,-0.03412847,0.02107676,-0.003199393,0,0,0,False,True
21590,0.04846014,1.113758,0.5473226,-0.4097939,-0.01485688,-0.02479298,0.9117201,-0.03137322,0.02042513,-0.001190466,0,0,0,False,True
21616,0.04853947,1.113928,0.5473437,-0.4101373,-0.01448663,-0.02481752,0.911571,-0.01267508,0.019299,-0.0039928,0,0,0,False,True
21644,0.04868203,1.114401,0.5473181,-0.4104392,-0.01518813,-0.02660372,0.9113733,0.00406586,0.01424644,-0.00437158,0,0,0,False,True
21672,0.04887098,1.1146,0.5471209,-0.4106088,-0.01558145,-0.02646156,0.9112943,0.007426696,0.01348288,-0.009657391,0,0,0,False,True
21696,0.04931448,1.115175,0.5466313,-0.4105192,-0.01561628,-0.02419276,0.9113972,0.01003247,0.0138721,-0.01342733,0,0,0,False,True
21724,0.04985261,1.115445,0.5462808,-0.4111494,-0.01512465,-0.02441017,0.9111156,0.0248824,0.01575892,-0.01980722,0,0,0,False,True
21753,0.05113886,1.115888,0.5455614,-0.4118225,-0.01346741,-0.02533448,0.9108123,0.03940787,0.01244929,-0.02020079,0,0,0,False,True
21782,0.05258036,1.116143,0.5448248,-0.412206,-0.01182471,-0.02701953,0.9106132,0.04677793,0.008609856,-0.02187973,0,0,0,False,True
21810,0.05334715,1.1164,0.5442701,-0.4131098,-0.01152004,-0.027471,0.9101939,0.04125095,0.01049562,-0.02468174,0,0,0,False,True
21840,0.05385283,1.116597,0.5439631,-0.4127877,-0.01130784,-0.02639049,0.9103746,0.03074934,0.00847649,-0.02072598,0,0,0,False,True
21868,0.05467948,1.116726,0.5431981,-0.4128847,-0.01051768,-0.02621552,0.9103452,0.03367208,0.005220355,-0.02247346,0,0,0,False,True
21897,0.05594281,1.116886,0.5423845,-0.4132333,-0.009505238,-0.02801892,0.9101444,0.03891671,0.004566351,-0.02004982,0,0,0,False,True
21925,0.05638455,1.117046,0.5420108,-0.4133639,-0.009246453,-0.02801704,0.9100878,0.03278557,0.007249112,-0.0204617,0,0,0,False,True
21955,0.05712694,1.117446,0.5413116,-0.4134211,-0.00908969,-0.02553894,0.9101363,0.02038661,0.009298074,-0.017118,0,0,0,False,True
21981,0.05756274,1.117503,0.5411293,-0.4136135,-0.008952922,-0.02560171,0.9100485,0.027141,0.005665768,-0.01538017,0,0,0,False,True
22009,0.05858392,1.117478,0.5408281,-0.4137844,-0.008459544,-0.02611707,0.9099609,0.03758503,-0.0007574529,-0.01233632,0,0,0,False,True
22036,0.0599579,1.117334,0.5405546,-0.4136401,-0.006809325,-0.0260825,0.9100413,0.04290808,-0.003751673,-0.01050084,0,0,0,False,True
22063,0.06061506,1.117225,0.5404409,-0.4136618,-0.006925832,-0.02597558,0.9100336,0.03764338,-0.005257819,-0.01076742,0,0,0,False,True
22091,0.06186768,1.116873,0.5402251,-0.4131953,-0.006176121,-0.02615029,0.910246,0.04169767,-0.01202337,-0.00752227,0,0,0,False,True
22120,0.06310704,1.116381,0.5398974,-0.4134272,-0.004775134,-0.02643792,0.9101408,0.04382336,-0.01464989,-0.01264367,0,0,0,False,True
22148,0.06469835,1.115617,0.5396207,-0.4138895,-0.003234883,-0.02774579,0.9098985,0.04710592,-0.01810391,-0.01155828,0,0,0,False,True
22177,0.06569919,1.11505,0.5394748,-0.4136441,-0.001768053,-0.02806826,0.9100042,0.0442949,-0.01991444,-0.006881684,0,0,0,False,True
22205,0.06590109,1.1147,0.539653,-0.4134015,-0.00185252,-0.02767251,0.9101264,0.02900867,-0.02296149,-0.003114072,0,0,0,False,True
22233,0.0665312,1.113914,0.5398724,-0.4127307,-0.001208631,-0.02773914,0.9104298,0.02301514,-0.02556928,0.003557605,0,0,0,False,True
22261,0.06676112,1.113448,0.5400664,-0.4129199,-0.00118559,-0.0284268,0.9103228,0.01604674,-0.0227573,0.003843163,0,0,0,False,True
22288,0.06683873,1.112927,0.5404161,-0.412425,-0.001203573,-0.02807857,0.9105579,0.003403256,-0.02042755,0.007868902,0,0,0,False,True
22317,0.06683662,1.112365,0.5408127,-0.4117866,-0.001103888,-0.02776571,0.9108565,0.0003960408,-0.01973842,0.008982137,0,0,0,False,True
22345,0.06673244,1.111893,0.5411152,-0.411734,-0.001550122,-0.02810826,0.9108692,-0.00306294,-0.01876696,0.006076681,0,0,0,False,True
22373,0.06664774,1.11113,0.5414157,-0.4119217,-0.001081121,-0.02896046,0.9107583,0.001390545,-0.02020296,0.003342842,0,0,0,False,True
22401,0.0665802,1.110099,0.5414791,-0.4138328,-0.001095819,-0.03148453,0.9098076,0.001026657,-0.02087288,-0.004351192,0,0,0,False,True
22429,0.06632317,1.109765,0.5415337,-0.4135807,-0.001678343,-0.03186364,0.9099082,-0.007578239,-0.02120301,0.001313345,0,0,0,False,True
22457,0.06593123,1.109324,0.5415823,-0.413018,-0.001607151,-0.03102573,0.9101928,-0.01569794,-0.01926016,0.003792453,0,0,0,False,True
22484,0.06551753,1.108848,0.5416316,-0.4126159,-0.001635195,-0.03146277,0.9103602,-0.01466917,-0.01892581,0.004493291,0,0,0,False,True
22510,0.06489618,1.1082,0.5417503,-0.4122737,-0.001772757,-0.03295435,0.9104621,-0.01553422,-0.01844266,0.00524587,0,0,0,False,True
22535,0.06435995,1.107854,0.5418623,-0.4121317,-0.00197236,-0.03390056,0.9104913,-0.02048016,-0.01680395,0.006258052,0,0,0,False,True
22563,0.06357697,1.107567,0.5419638,-0.4120361,-0.002220356,-0.03321971,0.9105591,-0.03171268,-0.01302527,0.006807856,0,0,0,False,True
22592,0.06249687,1.10725,0.5445617,-0.4110065,-0.00354881,-0.03243013,0.9110485,-0.04041803,-0.01001306,0.01296289,0,0,0,False,True
22622,0.06155571,1.107052,0.5464407,-0.4108589,-0.004222482,-0.03190523,0.9111307,-0.04139363,-0.008659243,0.01117022,0,0,0,False,True
22650,0.06071032,1.106874,0.5467209,-0.4099863,-0.004484985,-0.03223487,0.9115109,-0.03524684,-0.009632859,0.01337782,0,0,0,False,True
22679,0.05958897,1.10674,0.5469393,-0.4105191,-0.005770548,-0.03427887,0.9111892,-0.03051075,-0.002845309,0.005891377,0,0,0,False,True
22707,0.05871823,1.106987,0.5470177,-0.4102326,-0.006595951,-0.03269203,0.9113709,-0.03966579,0.004204818,0.006682,0,0,0,False,True
22735,0.05768518,1.107404,0.5470828,-0.4096557,-0.007944186,-0.03096331,0.9116799,-0.03647445,0.009004915,0.004952619,0,0,0,False,True
22763,0.05734788,1.107634,0.5469242,-0.4095856,-0.008520601,-0.03050222,0.9117219,-0.02782017,0.009428361,-0.001177506,0,0,0,False,True
22790,0.05714811,1.107848,0.5465047,-0.4091445,-0.008814785,-0.02906677,0.911964,-0.01476885,0.007129141,-0.01011976,0,0,0,False,True
22819,0.05751945,1.107951,0.5460232,-0.4094754,-0.008599649,-0.02990496,0.9117903,0.009457278,0.007904574,-0.02134029,0,0,0,False,True
22846,0.05799127,1.108254,0.5451846,-0.4101927,-0.007799245,-0.02930301,0.9114947,0.01547379,0.01105399,-0.02600607,0,0,0,False,True
22875,0.05848387,1.108582,0.5445021,-0.4100272,-0.007729013,-0.02824257,0.9116032,0.01559923,0.0112318,-0.02354235,0,0,0,False,True
22903,0.05899414,1.108811,0.5439819,-0.4100334,-0.00780222,-0.02779764,0.9116134,0.01945655,0.009828345,-0.02332061,0,0,0,False,True
22930,0.06005018,1.109091,0.543083,-0.4097755,-0.006794374,-0.02556148,0.9118029,0.02491065,0.006458612,-0.02433667,0,0,0,False,True
22959,0.06090754,1.109081,0.5427868,-0.4097079,-0.00626502,-0.02571784,0.9118327,0.03771973,0.002666579,-0.02503703,0,0,0,False,True
22987,0.06281096,1.109058,0.5417635,-0.4099872,-0.004151745,-0.02454172,0.9117516,0.04410032,7.340353E-05,-0.02855572,0,0,0,False,True
23015,0.06395734,1.108874,0.5413243,-0.4099941,-0.002874909,-0.0240847,0.9117656,0.04664768,-0.005023651,-0.02549388,0,0,0,False,True
23040,0.06532131,1.108506,0.5411142,-0.409467,-0.001143478,-0.02508677,0.9119793,0.05254057,-0.01138558,-0.0163235,0,0,0,False,True
23065,0.06616803,1.108274,0.5410808,-0.4101616,2.896255E-05,-0.02559053,0.9116538,0.04663414,-0.009163853,-0.01453488,0,0,0,False,True
23094,0.06653355,1.10823,0.5412514,-0.4092357,0.000423503,-0.02422895,0.9121069,0.03193623,-0.007389787,-0.004746272,0,0,0,False,True
23122,0.06692823,1.108266,0.5414134,-0.4086672,0.0007845795,-0.02338312,0.9123836,0.02121747,-0.001350415,-8.780009E-05,0,0,0,False,True
23151,0.0671859,1.108432,0.5413068,-0.4089865,0.001743599,-0.02286584,0.9122522,0.01348176,0.005997946,-0.004612208,0,0,0,False,True
23181,0.06717045,1.108702,0.5412751,-0.4091372,0.002430241,-0.02291376,0.9121819,0.004018888,0.01112822,-0.0003375821,0,0,0,False,True
23208,0.06703969,1.109377,0.5414373,-0.4089416,0.003326569,-0.0220536,0.912288,-0.002840356,0.0184288,0.003786081,0,0,0,False,True
23237,0.06654797,1.112467,0.5414304,-0.4025757,0.01529218,-0.0001504666,0.9152589,-0.002579067,0.02641014,0.004969079,0,0,0,False,True
23265,0.06771909,1.112122,0.5410801,-0.4055127,0.01689042,-0.005660835,0.9139158,0.01623014,0.02084271,-0.004304009,0,0,0,False,True
23293,0.06856968,1.110952,0.5413237,-0.408112,0.01496286,-0.01468995,0.9126911,0.03383532,0.004941922,-0.0060447,0,0,0,False,True
23320,0.06909736,1.110389,0.5420209,-0.4089046,0.01222243,-0.0188696,0.9123002,0.0253321,-0.006155284,0.006062385,0,0,0,False,True
23346,0.06878941,1.110136,0.5428374,-0.4066097,0.01091728,-0.01388974,0.9134312,-0.0006102272,-0.01234763,0.02084256,0,0,0,False,True
23373,0.06848708,1.108725,0.5440609,-0.399832,0.01377061,-0.0007256665,0.9164847,-0.005925518,-0.02437457,0.02285131,0,0,0,False,True
23401,0.06908783,1.108667,0.5440256,-0.4027767,0.01348791,-0.00862828,0.9151583,0.01280942,-0.0291349,0.02194218,0,0,0,False,True
23430,0.07053703,1.106823,0.5451167,-0.4039268,0.01467174,-0.0174284,0.9145076,0.03071171,-0.03372802,0.02020627,0,0,0,False,True
23459,0.07028546,1.106509,0.5450729,-0.4042446,0.01607194,-0.01706095,0.9143506,0.02101455,-0.03057979,0.01588075,0,0,0,False,True
23487,0.06956488,1.106729,0.5453649,-0.4036499,0.01545936,-0.01570836,0.9146481,-0.007103581,-0.02094811,0.0267753,0,0,0,False,True
23515,0.0682536,1.106362,0.5470341,-0.402898,0.01376737,-0.01667748,0.9149894,-0.03221918,-0.01277702,0.04099503,0,0,0,False,True
23543,0.06628503,1.106202,0.5489621,-0.4020573,0.01129039,-0.01892823,0.9153492,-0.0482096,-0.007663462,0.044851,0,0,0,False,True
23571,0.06383344,1.106348,0.5505508,-0.4020379,0.008314545,-0.01865189,0.9153953,-0.06793059,-0.0008691922,0.04519613,0,0,0,False,True
23600,0.06034133,1.106325,0.5533538,-0.4012649,0.001467337,-0.02087832,0.915723,-0.07825121,-0.001527272,0.05236195,0,0,0,False,True
23624,0.05926715,1.10605,0.5544871,-0.3987353,0.00116175,-0.02035716,0.9168394,-0.07620899,-0.007782259,0.05820275,0,0,0,False,True
23650,0.05815934,1.105735,0.5550191,-0.4003048,-0.0006033013,-0.02218154,0.9161134,-0.06904668,-0.007609746,0.04401394,0,0,0,False,True
23679,0.05755544,1.105438,0.5554932,-0.400208,-0.0008643321,-0.02417417,0.9161051,-0.05467124,-0.01019149,0.03729912,0,0,0,False,True
23707,0.05685007,1.104882,0.5559205,-0.3990278,-0.001674331,-0.02175341,0.9166793,-0.05173745,-0.01936753,0.03340569,0,0,0,False,True
23736,0.05550038,1.103284,0.5565591,-0.3967436,-0.003463646,-0.01706248,0.9177644,-0.0450867,-0.0341911,0.02483767,0,0,0,False,True
23765,0.05617887,1.102256,0.5562505,-0.3965615,-0.002343232,-0.01826878,0.9178234,-0.01579802,-0.05114857,0.01643609,0,0,0,False,True
23793,0.05702341,1.099153,0.5563532,-0.3988581,-0.0008263126,-0.02590569,0.9166463,0.01524113,-0.0557572,0.004240895,0,0,0,False,True
23821,0.05716177,1.097769,0.5567992,-0.3979985,-0.0009499392,-0.02730276,0.9169792,0.01165648,-0.06182381,0.01317906,0,0,0,False,True
23849,0.05600964,1.09579,0.5581562,-0.3925845,-0.002444275,-0.01914505,0.9195135,-0.01863546,-0.06087198,0.03094393,0,0,0,False,True
23878,0.05565113,1.095054,0.5587854,-0.3918716,-0.004435792,-0.01886598,0.9198158,-0.02099939,-0.05426711,0.0313092,0,0,0,False,True
23905,0.05597029,1.094824,0.5588479,-0.3933362,-0.005355984,-0.02244434,0.9191051,-0.006825371,-0.03961468,0.02043828,0,0,0,False,True
23934,0.05617409,1.094529,0.5589852,-0.3932388,-0.005351834,-0.02319846,0.9191281,0.001930174,-0.02773524,0.01570824,0,0,0,False,True
23962,0.0562495,1.09442,0.5590696,-0.3927839,-0.005077919,-0.02254283,0.9193405,0.003738263,-0.01805346,0.01028367,0,0,0,False,True
23988,0.05636779,1.094289,0.559124,-0.393052,-0.004993278,-0.02200593,0.9192393,0.003872733,-0.005489593,-0.0002633365,0,0,0,False,True
24012,0.05653952,1.094395,0.5591593,-0.3933052,-0.00475297,-0.02137454,0.9191472,0.003616496,0.005726682,-0.002109881,0,0,0,False,True
24037,0.05645771,1.094762,0.5589437,-0.3935485,-0.005254221,-0.020557,0.919059,-0.004543201,0.01381376,-0.007771004,0,0,0,False,True
24066,0.0563118,1.095167,0.5585551,-0.394126,-0.005292966,-0.01977843,0.9188284,-0.005905101,0.01511643,-0.01366592,0,0,0,False,True
24095,0.0562428,1.09549,0.5581613,-0.3943319,-0.004517881,-0.01940637,0.9187521,-0.0007275343,0.01123583,-0.01616475,0,0,0,False,True
24124,0.05619176,1.095564,0.557775,-0.3952127,-0.003799149,-0.0204026,0.9183552,0.0001854643,0.006302177,-0.01727757,0,0,0,False,True
24153,0.05599824,1.095519,0.5577736,-0.3949273,-0.003932661,-0.02090271,0.9184662,-0.01150553,0.002599809,-0.009505674,0,0,0,False,True
24183,0.05517795,1.095657,0.5575461,-0.3948698,-0.004254866,-0.01937279,0.918523,-0.02564676,0.003881319,-0.005762899,0,0,0,False,True
24210,0.05467641,1.095717,0.5574818,-0.3949664,-0.004148115,-0.01918028,0.9184859,-0.02305028,0.003609022,-0.006687531,0,0,0,False,True
24239,0.05419168,1.095712,0.5575029,-0.3950496,-0.004122723,-0.01984833,0.9184361,-0.02095673,0.001323688,-0.003894881,0,0,0,False,True
24266,0.05326625,1.095661,0.5575824,-0.3950596,-0.005186366,-0.02144375,0.9183906,-0.0264547,-0.0006796353,-6.416871E-06,0,0,0,False,True
24295,0.05247828,1.095656,0.5576222,-0.3953428,-0.005666745,-0.02119297,0.9182717,-0.03626508,0.0002952316,-0.002686534,0,0,0,False,True
24322,0.05135987,1.095671,0.5579491,-0.3944454,-0.006618608,-0.02072004,0.9186619,-0.03745433,-0.001485639,0.005397936,0,0,0,False,True
24350,0.05052956,1.095713,0.5581905,-0.3948631,-0.007920956,-0.02166897,0.9184502,-0.03388909,0.001988673,-0.0007310215,0,0,0,False,True
24379,0.0502391,1.095732,0.5583665,-0.3947797,-0.007551281,-0.02126771,0.9184986,-0.02880141,0.001971126,-0.001406389,0,0,0,False,True
24407,0.04941455,1.09584,0.5584463,-0.3948643,-0.007912365,-0.02171652,0.9184487,-0.02551361,0.00441541,-0.002508481,0,0,0,False,True
24433,0.04894779,1.095945,0.5585108,-0.3948255,-0.008057322,-0.02172501,0.9184639,-0.02493415,0.005431948,-0.003338728,0,0,0,False,True
24459,0.04806316,1.096237,0.5583929,-0.3954911,-0.008833124,-0.02157917,0.9181738,-0.0259659,0.01036779,-0.008151552,0,0,0,False,True
24488,0.04763896,1.09635,0.5584183,-0.3954463,-0.008769312,-0.02157543,0.9181938,-0.02058626,0.006070455,-0.001879429,0,0,0,False,True
